agent_id_no,agent_phone_no,agent_name,gender,dob,poll_station_code,poll_station_name,total_registered_voters
95258132,0728661477,agent 09988,f,,1.507E+13,kaumoni_pri_school_stream_01,263
24617806,0721681718,agent 09989,f,,1.507E+13,musengo_sec_school_stream_01,318
64019893,0718248393,agent 09990,f,,1.507E+13,kwa_mukoo_pri_school_stream_01,178
61442666,0716175624,agent 09991,m,,1.507E+13,iiani_aic_stream_01,147
97526490,0729907695,agent 09992,f,,1.507E+13,kamunyu_aic_stream_01,234
28962431,0710028551,agent 09993,m,,1.507E+13,kiwanzani_aic_stream_01,160
79946996,0717873092,agent 09994,m,,1.507E+13,kakeani_sec_school_stream_01,306
76686526,0721117962,agent 09995,m,,1.507E+13,mumbuni_pri_school_stream_01,148
63584536,0730949380,agent 09996,f,,1.507E+13,syomutwa_pri_school_stream_01,289
61102036,0726281177,agent 09997,f,,1.507E+13,mavalo_pri_school_stream_01,245
85075980,0713654076,agent 09998,f,,1.507E+13,mateta_pre_primary_school_stream_01,197
51563015,0725847136,agent 09999,f,,1.507E+13,mwatate_pri_school_stream_01,105
76279195,0716620189,agent 10000,m,,1.507E+13,kakumuti_mixed_day_sec_school_stream_01,88
60108390,0730509218,agent 10001,f,,1.507E+13,katutu_pri_school_stream_01,682
54994638,0727977420,agent 10002,m,,1.507E+13,katutu_pri_school_stream_02,681
50189651,0722968805,agent 10003,m,,1.507E+13,emivia_pri_school_stream_01,317
69477623,0729960904,agent 10004,m,,1.507E+13,kathiani_pri_school_stream_01,420
39460467,0712450755,agent 10005,f,,1.507E+13,kathiani_pri_school_stream_02,419
28386839,0727003773,agent 10006,f,,1.507E+13,kataa_pri_school_stream_01,404
87489414,0727433404,agent 10007,f,,1.507E+13,mutanda_pri_school_stream_01,424
50421178,0722734336,agent 10008,f,,1.507E+13,mutanda_pri_school_stream_02,424
99809214,0728757891,agent 10009,m,,1.507E+13,ngunguu_aic_stream_01,132
59280476,0724771705,agent 10010,f,,1.507E+13,kwamwambi_pri_school_stream_01,574
17406068,0725636629,agent 10011,m,,1.507E+13,kivani_pr_sch_stream_01,334
38611894,0728255302,agent 10012,m,,1.507E+13,kangungi_pr_sch_stream_01,485
51101790,0722585248,agent 10013,m,,1.507E+13,kauwi_pri_school_stream_01,596
78694104,0726786239,agent 10014,f,,1.507E+13,kauwi_pri_school_stream_02,596
91107163,0715524880,agent 10015,f,,1.507E+13,kauwi_pri_school_stream_03,596
10756864,0725016524,agent 10016,f,,1.507E+13,kauwi_pri_school_stream_04,596
64473146,0721456080,agent 10017,f,,1.507E+13,kauwi_pri_school_stream_05,595
78508699,0710518059,agent 10018,m,,1.507E+13,kyondoni_pri_school_stream_01,609
54947739,0726668749,agent 10019,f,,1.507E+13,kaluni_pri_school_stream_01,467
84754113,0715442211,agent 10020,m,,1.507E+13,kwa_nyingi_pri_school_stream_01,393
36417304,0722462064,agent 10021,m,,1.507E+13,mutini_pri_school_stream_01,383
19214359,0711125775,agent 10022,m,,1.507E+13,kiseveni_pri_school_stream_01,528
47284805,0718669283,agent 10023,f,,1.507E+13,sangala_pri_school_stream_01,482
23172552,0716779973,agent 10024,f,,1.507E+13,kavoo_pr_sch_stream_01,158
12973142,0723051525,agent 10025,f,,1.507E+13,kasue_pr_sch_stream_01,329
86047044,0726596106,agent 10026,f,,1.507E+13,kalinditi_pri_school_stream_01,344
51927787,0726094330,agent 10027,m,,1.507E+13,katheka_pri_school_stream_01,260
78634331,0716515868,agent 10028,f,,1.507E+13,mangelu_pri_school_stream_01,411
16762799,0726347439,agent 10029,m,,1.507E+13,kyenge_pr_school_stream_01,392
15517338,0717763658,agent 10030,m,,1.507E+13,katutu_girls_stream_01,176
87372937,0722543852,agent 10031,m,,1.507E+13,kasakini_pri_school_stream_01,280
60003128,0716654761,agent 10032,f,,1.507E+13,komu_pri_school_stream_01,216
10673988,0727684180,agent 10033,f,,1.507E+13,st_marks_pri_school_stream_01,485
73702340,0719772198,agent 10034,f,,1.507E+13,kyeni_pr_sch_stream_01,367
99013300,0717544875,agent 10035,f,,1.507E+13,kaumoni_pri_school_stream_01,111
63339007,0721436132,agent 10036,m,,1.507E+13,ngengekani_pri_school_stream_01,285
74175824,0729576850,agent 10037,f,,1.507E+13,muthi_pri_school_stream_01,120
79752442,0724242205,agent 10038,m,,1.507E+13,matinga_pri_school_stream_01,592
36078187,0728353712,agent 10039,m,,1.507E+13,nzemeli_pri_school_stream_01,104
57331905,0713231363,agent 10040,m,,1.507E+13,maseki_pri_school_stream_01,530
37273865,0721296054,agent 10041,f,,1.507E+13,matinyani_polytechnic_stream_01,544
24230714,0725674134,agent 10042,f,,1.507E+13,kauma_pri_school_stream_01,414
58414317,0727412811,agent 10043,f,,1.507E+13,kyeni_pri_school_stream_01,473
43433303,0718145241,agent 10044,f,,1.507E+13,kyeni_pri_school_stream_02,473
52016943,0711911723,agent 10045,m,,1.507E+13,kavumbu_pri_school_stream_01,399
35451504,0723787636,agent 10046,f,,1.507E+13,kavumbu_pri_school_stream_02,398
25657022,0718968741,agent 10047,m,,1.507E+13,kathuma_pri_school_stream_01,665
60759509,0710678292,agent 10048,m,,1.507E+13,kikanga_pri_school_stream_01,481
29615048,0717821954,agent 10049,m,,1.507E+13,matinyani_deb_pri_school_stream_01,469
90910459,0730251085,agent 10050,f,,1.507E+13,matinyani_deb_pri_school_stream_02,468
90324106,0711288737,agent 10051,f,,1.507E+13,mbavae_pri_school_stream_01,305
70213342,0716380455,agent 10052,f,,1.507E+13,matinyani_aic_pri_school_stream_01,601
53856908,0730619198,agent 10053,f,,1.507E+13,matinyani_aic_pri_school_stream_02,601
99118695,0722884202,agent 10054,m,,1.507E+13,matinyani_aic_pri_school_stream_03,600
31270253,0727998206,agent 10055,f,,1.507E+13,kunikila_pri_school_stream_01,422
54514665,0712814544,agent 10056,m,,1.507E+13,kithunzi_pri_school_stream_01,559
77429362,0720654311,agent 10057,m,,1.507E+13,kyambusya_primary_school_stream_01,501
14675903,0712593144,agent 10058,m,,1.507E+13,kyambusya_primary_school_stream_02,500
78569567,0722312818,agent 10059,f,,1.507E+13,kwa_ndonga_pri_school_stream_01,504
71822885,0730147607,agent 10060,f,,1.507E+13,kwa_ndonga_pri_school_stream_02,504
31157508,0725214770,agent 10061,f,,1.507E+13,kyambevo_pri_school_stream_01,234
86524920,0727755499,agent 10062,f,,1.507E+13,kwa_musyimi_pri_school_stream_01,597
83256118,0712532776,agent 10063,m,,1.507E+13,ndalani_primary_school_stream_01,349
22879708,0724983142,agent 10064,f,,1.507E+13,kalia_pri_school_stream_01,601
55277655,0730994902,agent 10065,m,,1.507E+13,katheuni_pri_sch_stream_01,291
87902451,0726531432,agent 10066,m,,1.507E+13,kakumi_primary_school_stream_01,442
93055343,0710969687,agent 10067,m,,1.507E+13,kitunduni_pri_school_stream_01,495
10782336,0716074076,agent 10068,f,,1.507E+13,nzakame_sec_school_stream_01,255
69271056,0730266780,agent 10069,f,,1.507E+13,kitumbi_pri_school_stream_01,246
36769547,0730109193,agent 10070,f,,1.507E+13,maaini_pri_school_stream_01,281
84892665,0725953867,agent 10071,f,,1.507E+13,mwaani_pri_school_stream_01,77
21219115,0711946018,agent 10072,m,,1.507E+13,kwa_mutonga_primary_school_stream_01,296
52250162,0723992747,agent 10073,f,,1.507E+13,kwa_mumo_primary_school_stream_01,505
26386273,0720397093,agent 10074,m,,1.507E+13,mithiikwani_pri_school_stream_01,417
35656517,0725334593,agent 10075,m,,1.507E+13,miwongoni_primary_school_stream_01,237
92855177,0712602495,agent 10076,m,,1.507E+13,syokithumbi_pri_school_stream_01,364
31158542,0713997116,agent 10077,f,,1.507E+13,manzi_itumo_primary_school_stream_01,343
19658197,0727736186,agent 10078,f,,1.507E+13,maselele_primary_school_stream_01,377
10672262,0717806671,agent 10079,f,,1.507E+13,mikuyumikya_pri_school_stream_01,381
37574062,0719233344,agent 10080,f,,1.507E+13,kathivo_poly_stream_01,567
16147056,0727955664,agent 10081,m,,1.507E+13,kwa_mboya_market_stream_01,578
86006064,0712856417,agent 10082,f,,1.507E+13,kithuyani_primary_school_stream_01,268
75015210,0720231116,agent 10083,m,,1.507E+13,syomuitu_primary_school_stream_01,252
85975320,0730718980,agent 10084,m,,1.507E+13,kwa_silu_pri_school_stream_01,172
18643234,0721891579,agent 10085,m,,1.507E+13,kalimbevo_pri_school_stream_01,263
37762792,0719004745,agent 10086,f,,1.507E+13,kyaani_pri_school_stream_01,462
58020351,0728391619,agent 10087,f,,1.507E+13,kyaani_pri_school_stream_02,461
74779315,0726540620,agent 10088,f,,1.507E+13,kithumula_pri_school_stream_01,397
37685231,0728244405,agent 10089,f,,1.507E+13,kithumula_pri_school_stream_02,396
96839024,0725140949,agent 10090,m,,1.507E+13,kombu_pri_school_stream_01,592
71635088,0715614164,agent 10091,f,,1.507E+13,ndiuni_pri_school_stream_01,636
52954422,0710863770,agent 10092,m,,1.507E+13,malatani_ctr_stream_01,689
26582392,0715105945,agent 10093,m,,1.507E+13,kwa_ndila_pri_school_stream_01,422
26219022,0718095512,agent 10094,m,,1.507E+13,ack_ngomango_pri_school_stream_01,196
85471718,0728513554,agent 10095,f,,1.507E+13,kilimu_pri_school_stream_01,359
85038218,0714839763,agent 10096,f,,1.507E+13,kalindilo_primary_school_stream_01,514
47544501,0713447423,agent 10097,f,,1.507E+13,kwa_mulungu_pri_school_stream_01,579
54425262,0724915862,agent 10098,f,,1.507E+13,kiuwani_pri_school_stream_01,119
89748725,0713290728,agent 10099,m,,1.507E+13,makolo_pri_school_stream_01,180
62986431,0721366007,agent 10100,f,,1.5071E+13,mosa_primary_school_stream_01,520
30796038,0730881429,agent 10101,m,,1.5071E+13,nguuni_primary_school_stream_01,677
54922377,0724606293,agent 10102,m,,1.5071E+13,mbusyani_primary_school_stream_01,508
55019939,0721100478,agent 10103,m,,1.5071E+13,mbusyani_primary_school_stream_02,508
66911493,0720785873,agent 10104,f,,1.5071E+13,ngiluni_primary_school_stream_01,498
92419330,0715246635,agent 10105,f,,1.5071E+13,kavasya_primary_school_stream_01,383
32482243,0722888341,agent 10106,f,,1.5071E+13,kwa_kutu_primary_school_stream_01,438
97343246,0713537356,agent 10107,f,,1.5071E+13,mukameni_primary_school_stream_01,590
27704324,0722011137,agent 10108,m,,1.5071E+13,ungaatu_primary_school_stream_01,626
37855424,0728827768,agent 10109,f,,1.5071E+13,kalala_primary_school_stream_01,439
10208146,0717544910,agent 10110,m,,1.5071E+13,mavindini_primary_school_stream_01,337
13148145,0719975278,agent 10111,m,,1.5071E+13,maliku_primary_school_stream_01,426
25385770,0715936193,agent 10112,m,,1.5071E+13,katumba_primary_school_stream_01,268
33712780,0726972677,agent 10113,f,,1.5071E+13,kisasi_primary_school_stream_01,462
93809010,0719585780,agent 10114,f,,1.5071E+13,kisasi_primary_school_stream_02,461
39939425,0711631619,agent 10115,f,,1.5071E+13,utawala_primary_school_stream_01,315
48262661,0722191698,agent 10116,f,,1.5071E+13,ituki_primary_school_stream_01,575
11793855,0727752878,agent 10117,m,,1.5071E+13,kalatine_primary_school_stream_01,527
48062435,0720023070,agent 10118,f,,1.5071E+13,katwala_primary_school_stream_01,158
69271444,0715716791,agent 10119,m,,1.5071E+13,kilevi_primary_school_stream_01,427
48888781,0724187769,agent 10120,m,,1.5071E+13,mwiwe_primary_school_stream_01,213
58873153,0719602548,agent 10121,m,,1.5071E+13,kisikini_primary_school_stream_01,232
26730115,0713595934,agent 10122,f,,1.5071E+13,kisasi_boys_secondary_school_stream_01,650
63059501,0729931134,agent 10123,f,,1.5071E+13,kikuuni_primary_school_stream_01,279
45671581,0712885561,agent 10124,f,,1.5071E+13,ikave_primary_school_stream_01,310
88362657,0718170444,agent 10125,f,,1.5071E+13,kitooneo_primary_school_stream_01,350
88595263,0712519171,agent 10126,m,,1.5071E+13,kavisuni_primary_school_stream_01,400
56603995,0726145760,agent 10127,f,,1.5071E+13,kavisuni_primary_school_stream_02,399
97429206,0717636086,agent 10128,m,,1.5071E+13,kwa_kyee_primary_schol_stream_01,219
11717308,0712835122,agent 10129,m,,1.5071E+13,muambani_primary_school_stream_01,630
46515697,0727209288,agent 10130,m,,1.5071E+13,kilivi_primary_school_stream_01,429
52575409,0718729887,agent 10131,f,,1.5071E+13,kitamaa_primary_school_stream_01,220
84753748,0720725329,agent 10132,f,,1.5071E+13,masoka_primary_school_stream_01,75
97399028,0723891065,agent 10133,f,,1.5071E+13,kavumbu_primary_school_stream_01,76
77956691,0714980851,agent 10134,f,,1.5071E+13,kavisuni_dispensary_stream_01,215
71390884,0727516862,agent 10135,m,,1.5071E+13,syuasini_primary_school_stream_01,346
29828898,0725993841,agent 10136,f,,1.5071E+13,kisasi_youth_polytechnic_stream_01,336
64061659,0725426096,agent 10137,m,,1.5071E+13,ngangani_primary_school_stream_01,695
26731469,0730299877,agent 10138,m,,1.5071E+13,ngangani_primary_school_stream_02,694
24954818,0711726687,agent 10139,m,,1.5071E+13,kitungati_primary_school_stream_01,583
95724283,0711565084,agent 10140,f,,1.5071E+13,wayani_primary_school_stream_01,298
99307802,0728900553,agent 10141,f,,1.5071E+13,seekea_primary_school_stream_01,312
50242150,0724284514,agent 10142,f,,1.5071E+13,mukundi_primary_school_stream_01,342
43071374,0719400361,agent 10143,f,,1.5071E+13,manzini_primary_school_stream_01,332
14343272,0715059636,agent 10144,m,,1.5071E+13,misuuni_primary_school_stream_01,379
96014052,0723162929,agent 10145,f,,1.5071E+13,katangasua_primary_school_stream_01,436
14462471,0715915543,agent 10146,m,,1.5071E+13,katangasua_primary_school_stream_02,436
47751750,0718393395,agent 10147,m,,1.5071E+13,isovya_primary_school_stream_01,330
23485786,0717021836,agent 10148,m,,1.5071E+13,makolongo_primary_school_stream_01,514
55768027,0711780510,agent 10149,f,,1.5071E+13,kivuuni_primary_school_stream_01,372
45566672,0716731305,agent 10150,f,,1.5071E+13,mbitini_primary_school_stream_01,647
43311254,0723008805,agent 10151,f,,1.5071E+13,mbitini_primary_school_stream_02,646
78709396,0722563373,agent 10152,f,,1.5071E+13,maangani_primary_school_stream_01,448
20704083,0723273138,agent 10153,m,,1.5071E+13,kanzau_secondary_school_stream_01,207
97380091,0718683423,agent 10154,f,,1.5071E+13,muluti_primary_school_stream_01,323
82914178,0721501885,agent 10155,m,,1.5071E+13,kilamba_primary_school_stream_01,250
73006437,0717897289,agent 10156,m,,1.5071E+13,ikotamwithe_primary_school_stream_01,248
13825923,0725792972,agent 10157,m,,1.5071E+13,kyamusivi_primary_school_stream_01,331
14061660,0718824713,agent 10158,f,,1.5071E+13,mbitini_girls_secondary_school_stream_01,380
20204866,0710923654,agent 10159,f,,1.5071E+13,mbitini_girls_secondary_school_stream_02,379
26415327,0711228573,agent 10160,f,,1.5071E+13,mwinzengi_primary_school_stream_01,457
75229163,0710453437,agent 10161,f,,1.5071E+13,kanzau_primary_school_stream_01,486
90074152,0724290990,agent 10162,m,,1.5071E+13,kamulu_primary_school_stream_01,419
70977615,0723405890,agent 10163,f,,1.5071E+13,usanga_primary_school_stream_01,261
73857316,0724070894,agent 10164,m,,1.5071E+13,kwa_kasau_primary_school_stream_01,61
29815781,0712594755,agent 10165,m,,1.5071E+13,ulungu_primary_school_stream_01,100
16948919,0718723548,agent 10166,m,,1.5071E+13,kanyonyoo_mkt_stream_01,300
76755196,0714970885,agent 10167,f,,1.5071E+13,kwa_vonza_pri_school_stream_01,698
23241966,0719758433,agent 10168,f,,1.5071E+13,kwa_vonza_pri_school_stream_02,698
67560769,0725438306,agent 10169,f,,1.5071E+13,kwa_vonza_pri_school_stream_03,697
68183565,0724995103,agent 10170,f,,1.5071E+13,tanganyika_pri_school_stream_01,498
10678694,0728435048,agent 10171,m,,1.5071E+13,masaani_pri_school_stream_01,347
97195839,0730300998,agent 10172,f,,1.5071E+13,kalivini_pri_school_stream_01,290
19897411,0730781678,agent 10173,m,,1.5071E+13,kiliko_pri_school_stream_01,412
12117887,0712843617,agent 10174,m,,1.5071E+13,yatta_pri_school_stream_01,498
38639326,0725111086,agent 10175,m,,1.5071E+13,yatta_pri_school_stream_02,498
88688175,0719259977,agent 10176,f,,1.5071E+13,kwa_kilui_pri_school_stream_01,639
52002528,0722324170,agent 10177,f,,1.5071E+13,ilika_pri_school_stream_01,427
15757397,0725588090,agent 10178,f,,1.5071E+13,kathemboni_pri_school_stream_01,250
21359205,0727260534,agent 10179,f,,1.5071E+13,muvitha_pri_school_stream_01,430
80682400,0723964122,agent 10180,m,,1.5071E+13,kawongo_pri_school_stream_01,393
43225728,0711202129,agent 10181,f,,1.5071E+13,kyaithani_pri_school_stream_01,558
18888545,0728812660,agent 10182,m,,1.5071E+13,nthongoni_pri_school_stream_01,599
42465007,0711911751,agent 10183,m,,1.5071E+13,matulani_pri_school_stream_01,674
31625090,0723752187,agent 10184,m,,1.5071E+13,iani_pri_school_stream_01,442
61947207,0721920083,agent 10185,f,,1.5071E+13,mamole_primary_school_stream_01,332
40150227,0725957147,agent 10186,f,,1.5071E+13,nthilani_pri_school_stream_01,299
89668623,0730182318,agent 10187,f,,1.5071E+13,kathome_pri_school_stream_01,573
43069242,0726693695,agent 10188,f,,1.5071E+13,usengyo_pri_school_stream_01,287
57334005,0724801675,agent 10189,m,,1.5071E+13,mukelenzuni_pri_school_stream_01,213
30030223,0711480386,agent 10190,f,,1.5071E+13,muselele_township_pri_school_stream_01,562
31485756,0715237995,agent 10191,m,,1.5071E+13,kyainya_pri_school_stream_01,192
84732645,0718788226,agent 10192,m,,1.5071E+13,ndunguni_pri_school_stream_01,277
23688825,0714041879,agent 10193,m,,1.5071E+13,kamanyi_pri_school_stream_01,418
32795715,0714404070,agent 10194,f,,1.5071E+13,konza_pri_school_stream_01,181
45875705,0718608749,agent 10195,f,,1.5071E+13,waivumbu_pri_school_stream_01,203
46087849,0715181749,agent 10196,f,,1.5071E+13,kyosini_pri_school_stream_01,268
70553099,0723417546,agent 10197,f,,1.5071E+13,ngovu_pri_school_stream_01,143
63733571,0724054544,agent 10198,m,,1.5071E+13,muvyani_pri_school_stream_01,181
24120300,0716278574,agent 10199,f,,1.5071E+13,nzeve_pri_school_stream_01,257
24199113,0713885171,agent 10200,m,,1.5071E+13,kyamuungi_pri_school_stream_01,135
39293837,0713751331,agent 10201,m,,1.5071E+13,katothya_pri_school_stream_01,514
60151273,0721569519,agent 10202,m,,1.5071E+13,mikuyuni_pri_school_stream_01,165
81742594,0711785639,agent 10203,f,,1.5071E+13,ngakaani_pri_school_stream_01,233
82090907,0713316678,agent 10204,f,,1.5071E+13,maito_pri_school_stream_01,196
54571702,0726032717,agent 10205,f,,1.5071E+13,kwakilya_pri_school_stream_01,255
15600509,0710606984,agent 10206,f,,1.5071E+13,musini_pri_school_stream_01,176
14153541,0718365149,agent 10207,m,,1.5071E+13,ilovi_nursery_stream_01,116
45775866,0711163339,agent 10208,f,,1.5071E+13,kalima_pri_school_stream_01,244
87645414,0729376107,agent 10209,m,,1.5071E+13,kitukuni_pri_school_stream_01,176
70745749,0711996413,agent 10210,m,,1.5071E+13,thome_pri_school_stream_01,159
98201841,0717208645,agent 10211,m,,1.5071E+13,ngamyone_pri_school_stream_01,249
67588393,0714872048,agent 10212,f,,1.5071E+13,mandu_pri_school_stream_01,122
28299917,0714094489,agent 10213,f,,1.5071E+13,kivunga_pri_school_stream_01,221
84872654,0718082663,agent 10214,f,,1.5071E+13,kamosi_pri_school_stream_01,105
59248105,0718544969,agent 10215,f,,1.5071E+13,musingi_pri_school_stream_01,286
41837650,0713942264,agent 10216,m,,1.5071E+13,rural_border_patrol_unit_stream_01,172
53127726,0725445911,agent 10217,f,,1.5071E+13,katoteni_cenral_pri_school_stream_01,355
96462509,0725044973,agent 10218,m,,1.5071E+13,nyumbani_village_stream_01,143
88121616,0730136448,agent 10219,m,,1.5071E+13,nzeveni_primary_school_stream_01,185
29709394,0710463341,agent 10220,m,,1.5071E+13,kiimani_primary_school_stream_01,79
86045925,0722532265,agent 10221,f,,1.5071E+13,syomunyu_pri_school_stream_01,336
92455540,0711608396,agent 10222,f,,1.5071E+13,kalulini_pri_school_stream_01,576
19327471,0718393705,agent 10223,f,,1.5071E+13,mbeetwani_pri_school_stream_01,164
84553861,0720284327,agent 10224,f,,1.5071E+13,syomakanda_pri_school_stream_01,189
61132465,0717624869,agent 10225,m,,1.5071E+13,ngomoni_pri_school_stream_01,606
30567386,0719795339,agent 10226,f,,1.5071E+13,mandongoi_pri_school_stream_01,416
72206470,0721183836,agent 10227,m,,1.5071E+13,masimba_pri_school_stream_01,617
89470581,0716426589,agent 10228,m,,1.5071E+13,kanyangi_pri_school_stream_01,505
40769962,0719260186,agent 10229,m,,1.5071E+13,kanyangi_pri_school_stream_02,504
27032605,0726000603,agent 10230,f,,1.5071E+13,kanyangi_pri_school_stream_03,504
98564753,0727218540,agent 10231,f,,1.5071E+13,nzambia_pri_school_stream_01,440
75146063,0714789670,agent 10232,f,,1.5071E+13,kanyongonyo_pri_school_stream_01,585
57718655,0716532163,agent 10233,f,,1.5071E+13,kisauni_pri_school_stream_01,341
66989620,0715760285,agent 10234,m,,1.5071E+13,kilumya_pri_school_stream_01,327
83314195,0719512212,agent 10235,f,,1.5071E+13,yamunyu_nursery_school_stream_01,295
15203730,0718509702,agent 10236,m,,1.5071E+13,kavoo_primary_school_stream_01,287
65930065,0717495549,agent 10237,m,,1.5071E+13,kitooni_pri_school_stream_01,397
11295525,0713859081,agent 10238,m,,1.5071E+13,kilisa_pri_school_stream_01,225
79786977,0721690989,agent 10239,f,,1.5071E+13,mwaani_pri_school_stream_01,410
18365243,0714739875,agent 10240,f,,1.5071E+13,itulani_pri_school_stream_01,256
89721217,0726338782,agent 10241,f,,1.5071E+13,kisayani_pri_school_stream_01,511
16494250,0714929810,agent 10242,f,,1.5071E+13,matu_pri_school_stream_01,262
10557439,0715881931,agent 10243,m,,1.5071E+13,kangala_pri_school_stream_01,167
89054890,0719230587,agent 10244,f,,1.5071E+13,kaondu_pri_school_stream_01,155
54641105,0716410913,agent 10245,m,,1.5071E+13,kinyaau_pri_school_stream_01,294
15694857,0711343115,agent 10246,m,,1.5071E+13,kyoani_pri_school_stream_01,233
31879996,0711611178,agent 10247,m,,1.5071E+13,kyunduani_pri_school_stream_01,180
16725960,0723051325,agent 10248,f,,1.5071E+13,mwangeni_pri_school_stream_01,136
87298362,0718754670,agent 10249,f,,1.5071E+13,kwa_kitungu_pri_school_stream_01,114
72485783,0726211601,agent 10250,f,,1.5071E+13,kithiiani_pri_school_stream_01,238
83103878,0727373103,agent 10251,f,,1.5071E+13,hon_mutisya_pri_school_stream_01,163
76419831,0716009999,agent 10252,m,,1.5071E+13,mumbe_pri_school_stream_01,100
10537716,0725940432,agent 10253,f,,1.5071E+13,vondeni_market_stream_01,175
64630743,0724528264,agent 10254,m,,1.5071E+13,kavumbuni_market_stream_01,315
19106419,0710801722,agent 10255,m,,1.5071E+13,kavonge_primary_school_stream_01,30
40373288,0711274694,agent 10256,m,,1.5071E+13,ndokeani_primary_school_stream_01,39
67999751,0722625988,agent 10257,f,,1.5072E+13,makaani_primary_school_stream_01,341
16637136,0714494313,agent 10258,f,,1.5072E+13,mutulu_primary_school_stream_01,617
67710935,0729029880,agent 10259,f,,1.5072E+13,miambani_primary_school_stream_01,544
54227310,0730836609,agent 10260,f,,1.5072E+13,mukuku_primary_school_stream_01,532
25027432,0722397897,agent 10261,m,,1.5072E+13,mutukya_primary_school_stream_01,397
63703784,0715832892,agent 10262,f,,1.5072E+13,mutukya_primary_school_stream_02,396
49407136,0723612075,agent 10263,m,,1.5072E+13,mwanyani_primary_school_stream_01,389
47253255,0720808466,agent 10264,m,,1.5072E+13,kamandio_primary_school_stream_01,579
13316465,0711971538,agent 10265,m,,1.5072E+13,mikuyuni_primary_school_stream_01,390
92827637,0728515081,agent 10266,f,,1.5072E+13,kiviu_primary_school_stream_01,629
85638492,0729050646,agent 10267,f,,1.5072E+13,vinda_primary_school_stream_01,379
66149512,0714211247,agent 10268,f,,1.5072E+13,katisaa_primary_school_stream_01,353
58725792,0720419503,agent 10269,f,,1.5072E+13,ndithini_primary_schhool_stream_01,208
55960807,0718837628,agent 10270,m,,1.5072E+13,kilingile_primary_school_stream_01,212
16256321,0723598558,agent 10271,f,,1.5072E+13,kakulunga_primary_school_stream_01,417
16799365,0719699457,agent 10272,m,,1.5072E+13,kavalo_primary_sch_stream_01,434
13065234,0724906789,agent 10273,m,,1.5072E+13,kavuti_primary_sch_stream_01,290
26511076,0714343384,agent 10274,m,,1.5072E+13,usiani_primary_sch_stream_01,380
23556527,0712401999,agent 10275,f,,1.5072E+13,usiani_secondary_sch_stream_01,245
20866384,0730029667,agent 10276,f,,1.5072E+13,mwatuni_primary_sch_stream_01,207
70321979,0715354873,agent 10277,f,,1.5072E+13,mutula_primary_sch_stream_01,667
62551356,0725121424,agent 10278,f,,1.5072E+13,kathumula_secondary_school_stream_01,241
83361547,0719709792,agent 10279,m,,1.5072E+13,stmarys_secondary_school_miamb_stream_01,380
93833389,0714357810,agent 10280,f,,1.5072E+13,aic_ndithini_primary_school_stream_01,33
32608990,0726799523,agent 10281,m,,1.5072E+13,kitula_primary_school_stream_01,233
66756213,0723109033,agent 10282,m,,1.5072E+13,kingoini_primary_school_stream_01,382
73003302,0721479482,agent 10283,m,,1.5072E+13,kiluilu_primary_school_stream_01,128
56575217,0712107706,agent 10284,f,,1.5072E+13,nzaaya_primary_school_stream_01,266
83696336,0724197556,agent 10285,f,,1.5072E+13,ndiani_primary_school_stream_01,269
27097916,0722595782,agent 10286,f,,1.5072E+13,kanzau_primary_school_stream_01,340
48287430,0730819642,agent 10287,f,,1.5072E+13,kavuvuu_primary_school_stream_01,177
76064518,0715766798,agent 10288,m,,1.5072E+13,nzune_primary_school_stream_01,173
74629794,0713253672,agent 10289,f,,1.5072E+13,ulonzo_primary_school_stream_01,258
16024225,0713329817,agent 10290,m,,1.5072E+13,kiluma_primary_sch_stream_01,163
58275833,0710996230,agent 10291,m,,1.5072E+13,ngeveni_primary_stream_01,110
86608619,0723278554,agent 10292,m,,1.5072E+13,mutendea_primary_school_stream_01,208
27120146,0710328651,agent 10293,f,,1.5072E+13,katyethoka_primary_school_stream_01,354
69926074,0726792837,agent 10294,f,,1.5072E+13,katyethoka_primary_school_stream_02,353
29947575,0719464153,agent 10295,f,,1.5072E+13,kaveta_primary_school_stream_01,468
39901785,0712684556,agent 10296,f,,1.5072E+13,kaveta_primary_school_stream_02,467
19011757,0716308258,agent 10297,m,,1.5072E+13,syongila_youth_polytechnic_stream_01,494
75583996,0717805010,agent 10298,f,,1.5072E+13,syongila_youth_polytechnic_stream_02,494
62592538,0717299334,agent 10299,m,,1.5072E+13,gk_prisons_stream_01,373
74736104,0722381229,agent 10300,m,,1.5072E+13,gk_prisons_stream_02,373
70672581,0714220719,agent 10301,m,,1.5072E+13,ngiini_primary_school_stream_01,436
11776583,0724594521,agent 10302,f,,1.5072E+13,ngiini_primary_school_stream_02,436
56998907,0712334304,agent 10303,f,,1.5072E+13,kitui_school_for_deaf_stream_01,585
45080528,0720805677,agent 10304,f,,1.5072E+13,kitui_school_for_deaf_stream_02,585
33676551,0712887307,agent 10305,f,,1.5072E+13,majengo_nursery_school_stream_01,525
44844937,0710356665,agent 10306,m,,1.5072E+13,majengo_nursery_school_stream_02,524
85870391,0722821459,agent 10307,f,,1.5072E+13,kitui_boys_secondary_school_stream_01,327
59973882,0712185862,agent 10308,m,,1.5072E+13,manyenyoni_primary_school_stream_01,296
26448999,0723604245,agent 10309,m,,1.5072E+13,central_primary_school_stream_01,631
81413290,0720271397,agent 10310,m,,1.5072E+13,central_primary_school_stream_02,631
